airline,reg,type,msn,age
Aeroflot,RA-73094,Boeing 737-8LJ,41216,10 years
Aeroflot,RA-73095,Boeing 737-8LJ,41217,9 years
Aeroflot,RA-73096,Boeing 737-8LJ,41222,9 years
Aeroflot,RA-73097,Boeing 737-8LJ,41223,9 years
Aeroflot,RA-73098,Boeing 737-8LJ,41225,9 years
Aeroflot,RA-73099,Boeing 737-8LJ,41239,8 years
Aeroflot,RA-73100,Boeing 737-8MC,44440,8 years
Aeroflot,RA-73101,Boeing 737-8MC,44441,8 years
Aeroflot,RA-73102,Boeing 737-8LJ,41243,8 years
Aeroflot,RA-73103,Boeing 737-8LJ,41231,9 years
Aeroflot,RA-73104,Boeing 737-8MC,44443,8 years
Aeroflot,RA-73105,Boeing 737-8MC,44433,8 years
Aeroflot,RA-73106,Boeing 737-8MC,44434,8 years
Aeroflot,RA-73107,Boeing 737-8MC,44439,8 years
Aeroflot,RA-73108,Boeing 737-8LJ,41233,8 years
Aeroflot,RA-73109,Boeing 737-8LJ,41234,8 years
Aeroflot,RA-73110,Boeing 737-8MC,44438,8 years
Aeroflot,RA-73111,Boeing 737-8MC,44432,8 years
Aeroflot,RA-73112,Boeing 737-8LJ,41200,11 years
Aeroflot,RA-73113,Boeing 737-8MC,44436,8 years
Aeroflot,RA-73114,Boeing 737-8LJ,41195,12 years
Aeroflot,RA-73115,Boeing 737-8LJ,41196,12 years
Aeroflot,RA-73116,Boeing 737-8LJ,41197,12 years
Aeroflot,RA-73117,Boeing 737-8MC,44442,8 years
Aeroflot,RA-73118,Boeing 737-8LJ,41198,12 years
Aeroflot,RA-73119,Boeing 737-8LJ,41199,11 years
Aeroflot,RA-73120,Boeing 737-8LJ,41218,8 years
Aeroflot,RA-73121,Boeing 737-8LJ,41203,11 years
Aeroflot,RA-73122,Boeing 737-8LJ,41204,10 years
Aeroflot,RA-73123,Boeing 737-8LJ,41207,10 years
Aeroflot,RA-73124,Boeing 737-8LJ,41209,10 years
Aeroflot,RA-73125,Boeing 737-8LJ,41210,10 years
Aeroflot,RA-73126,Boeing 737-8LJ,41214,10 years
Aeroflot,RA-73127,Boeing 737-8LJ,41213,10 years
Aeroflot,RA-73128,Boeing 737-8LJ,41211,10 years
Aeroflot,RA-73129,Boeing 737-8LJ,41240,8 years
Aeroflot,RA-73189,Boeing 737-8LJ,41202,11 years
Aeroflot,RA-73130,Boeing 777-3M0(ER),41688,12 years
Aeroflot,RA-73131,Boeing 777-3M0(ER),41682,11 years
Aeroflot,RA-73132,Boeing 777-3M0(ER),41683,11 years
Aeroflot,RA-73133,Boeing 777-3M0(ER),41684,11 years
Aeroflot,RA-73134,Boeing 777-3M0(ER),41689,11 years
Aeroflot,RA-73135,Boeing 777-3M0(ER),41685,10 years
Aeroflot,RA-73136,Boeing 777-3M0(ER),41687,12 years
Aeroflot,RA-73137,Boeing 777-3M0(ER),41686,12 years
Aeroflot,RA-73138,Boeing 777-3M0(ER),41681,12 years
Aeroflot,RA-73139,Boeing 777-3M0(ER),41680,13 years
Aeroflot,RA-73140,Boeing 777-3M0(ER),41679,13 years
Aeroflot,RA-73141,Boeing 777-300(ER),65312,4 years
Aeroflot,RA-73142,Boeing 777-300(ER),65311,5 years
Aeroflot,RA-73143,Boeing 777-300(ER),65310,5 years
Aeroflot,RA-73144,Boeing 777-3M0(ER),41690,10 years
Aeroflot,RA-73146,Boeing 777-300(ER),65309,6 years
Aeroflot,RA-73147,Boeing 777-3M0(ER),41693,8 years
Aeroflot,RA-73148,Boeing 777-3M0(ER),41691,10 years
Aeroflot,RA-73150,Boeing 777-300(ER),65307,7 years
Aeroflot,RA-73158,Boeing 777-300(ER),65308,7 years
Aeroflot,RA-73697,Boeing 777-3M0(ER),41692,9 years
Enter Air,SP-EXA,Boeing 737 MAX 8,64295,7 years
Enter Air,SP-EXB,Boeing 737 MAX 8,64296,7 years
Enter Air,SP-EXC,Boeing 737 MAX 8,44624,2 years
Enter Air,SP-EXD,Boeing 737 MAX 8,62958,Brand new
Enter Air,SP-EXE,Boeing 737 MAX 8,60388,6 years
Enter Air,SP-EXF,Boeing 737 MAX 8,61862,6 years
Enter Air,SP-EXG,Boeing 737 MAX 8,64507,7 years
Enter Air,SP-EXH,Boeing 737 MAX 8,64509,7 years
Enter Air,SP-EXI,Boeing 737 MAX 8,60224,6 years
Enter Air,SP-EXK,Boeing 737 MAX 8,64508,7 years
Enter Air,SP-ENG,Boeing 737-8CX,32365,23 years
Enter Air,SP-ENL,Boeing 737-8CX,32366,23 years
Enter Air,SP-ENM,Boeing 737-8CX,32367,23 years
Enter Air,SP-ENN,Boeing 737-8CX,32368,22 years
Enter Air,SP-ENQ,Boeing 737-85R,29036,27 years
Enter Air,SP-ENT,Boeing 737-8AS,29926,25 years
Enter Air,SP-ENU,Boeing 737-83N,30675,24 years
Enter Air,SP-ENV,Boeing 737-8BK,33014,22 years
Enter Air,SP-ENW,Boeing 737-86J,28073,27 years
Enter Air,SP-ENX,Boeing 737-8Q8,30627,25 years
Enter Air,SP-ESA,Boeing 737-8Q8,30680,22 years
Enter Air,SP-ESB,Boeing 737-8Q8,30692,22 years
Enter Air,SP-ESC,Boeing 737-8AS,29933,24 years
Enter Air,SP-ESD,Boeing 737-8AS,29934,24 years
Enter Air,SP-ESE,Boeing 737-8Q8,30688,18 years
Enter Air,SP-ESF,Boeing 737-8AS,40287,14 years
Enter Air,SP-ESG,Boeing 737-8Q8,30690,22 years
Enter Air,SP-ESH,Boeing 737-81M,35287,17 years
Enter Air,SP-ESI,Boeing 737-8Q8,30684,20 years
Enter Air,SP-ESK,Boeing 737-8Q8,30693,22 years
Enter Air,SP-ESL,Boeing 737-86N,35216,18 years
Enter Air,SP-ESM,Boeing 737-8Q8,35273,17 years
Enter Air,SP-ESN,Boeing 737-85R,42805,11 years
Enter Air,SP-ESO,Boeing 737-85C,30723,18 years
TUI fly,D-AMAA,Boeing 737 MAX 8,44612,4 years
TUI fly,D-AMAB,Boeing 737 MAX 8,44603,6 years
TUI fly,D-AMAD,Boeing 737 MAX 8,44658,2 years
TUI fly,D-AMAE,Boeing 737 MAX 8,44618,Brand new
TUI fly,D-AMAF,Boeing 737 MAX 8,44643,Brand new
TUI fly,D-AMAH,Boeing 737 MAX 8,44629,2 years
TUI fly,D-AMAX,Boeing 737 MAX 8,44601,6 years
TUI fly,D-AMAY,Boeing 737 MAX 8,44592,7 years
TUI fly,D-AMAZ,Boeing 737 MAX 8,44604,6 years
TUI fly,G-TUMA,Boeing 737 MAX 8,44593,7 years
TUI fly,G-TUMB,Boeing 737 MAX 8,44595,7 years
TUI fly,G-TUMC,Boeing 737 MAX 8,44597,7 years
TUI fly,G-TUMD,Boeing 737 MAX 8,44648,7 years
TUI fly,G-TUMF,Boeing 737 MAX 8,44599,7 years
TUI fly,G-TUMG,Boeing 737 MAX 8,44600,6 years
TUI fly,G-TUMH,Boeing 737 MAX 8,44602,6 years
TUI fly,G-TUMK,Boeing 737 MAX 8,44605,6 years
TUI fly,G-TUML,Boeing 737 MAX 8,44614,4 years
TUI fly,G-TUMM,Boeing 737 MAX 8,44654,3 years
TUI fly,G-TUMN,Boeing 737 MAX 8,44655,3 years
TUI fly,G-TUMO,Boeing 737 MAX 8,44608,6 years
TUI fly,G-TUMP,Boeing 737 MAX 8,44616,3 years
TUI fly,G-TUMS,Boeing 737 MAX 8,44589,8 years
TUI fly,G-TUMT,Boeing 737 MAX 8,44594,7 years
TUI fly,G-TUMU,Boeing 737 MAX 8,44651,6 years
TUI fly,G-TUMW,Boeing 737 MAX 8,44615,3 years
TUI fly,G-TUMX,Boeing 737 MAX 8,44657,3 years
TUI fly,G-TUMY,Boeing 737 MAX 8,44619,1 year
TUI fly,G-TUMZ,Boeing 737 MAX 8,44663,1 year
TUI fly,G-TUOA,Boeing 737 MAX 8,44635,1 year
TUI fly,G-TUOB,Boeing 737 MAX 8,44636,1 year
TUI fly,G-TUOD,Boeing 737 MAX 8,44662,2 years
TUI fly,G-TUPA,Boeing 737 MAX 8,44641,Brand new
TUI fly,G-TUPB,Boeing 737 MAX 8,44661,Brand new
TUI fly,G-TUPC,Boeing 737 MAX 8,65740,Brand new
TUI fly,G-TUPD,Boeing 737 MAX 8,44667,Brand new
TUI fly,G-TUPE,Boeing 737 MAX 8,44666,Brand new
TUI fly,OO-MAX,Boeing 737 MAX 8,44588,8 years
TUI fly,OO-TMA,Boeing 737 MAX 8,44590,7 years
TUI fly,OO-TMB,Boeing 737 MAX 8,44591,7 years
TUI fly,OO-TME,Boeing 737 MAX 8,44639,Brand new
TUI fly,OO-TMF,Boeing 737 MAX 8,44617,Brand new
TUI fly,OO-TMG,Boeing 737 MAX 8,44647,Brand new
TUI fly,OO-TMS,Boeing 737 MAX 8,44631,1 year
TUI fly,OO-TMT,Boeing 737 MAX 8,44660,1 year
TUI fly,OO-TMZ,Boeing 737 MAX 8,44653,4 years
TUI fly,PH-TFN,Boeing 737 MAX 8,44596,7 years
TUI fly,PH-TFO,Boeing 737 MAX 8,44598,7 years
TUI fly,PH-TFP,Boeing 737 MAX 8,44649,6 years
TUI fly,PH-TFR,Boeing 737 MAX 8,44613,4 years
TUI fly,PH-TFT,Boeing 737 MAX 8,44610,4 years
TUI fly,PH-TFU,Boeing 737 MAX 8,44652,4 years
TUI fly,SE-RND,Boeing 737 MAX 8,44606,6 years
TUI fly,SE-RNE,Boeing 737 MAX 8,44650,6 years
TUI fly,SE-RNF,Boeing 737 MAX 8,44620,3 years
TUI fly,OO-JAR,Boeing 737-7K5,35150,16 years
TUI fly,D-ABKI,Boeing 737-86J,37748,16 years
TUI fly,D-ABKJ,Boeing 737-86J,37749,16 years
TUI fly,D-ABKM,Boeing 737-86J,37755,15 years
TUI fly,D-ABKN,Boeing 737-86J,37756,15 years
TUI fly,D-ABMQ,Boeing 737-86J,37780,12 years
TUI fly,D-ABMV,Boeing 737-86J,37785,12 years
TUI fly,D-AHLK,Boeing 737-8K5,35143,17 years
TUI fly,D-ATUA,Boeing 737-8K5,37245,15 years
TUI fly,D-ATUF,Boeing 737-8K5,34687,19 years
TUI fly,D-ATUJ,Boeing 737-8K5,32904,13 years
TUI fly,D-ATUK,Boeing 737-8K5,39094,14 years
TUI fly,D-ATUN,Boeing 737-8K5,41660,11 years
TUI fly,D-ATUO,Boeing 737-8K5,41661,10 years
TUI fly,D-ATUR,Boeing 737-8K5,41664,10 years
TUI fly,D-ATUZ,Boeing 737-8K5,34691,18 years
TUI fly,D-ATYL,Boeing 737-8K5,37250,13 years
TUI fly,G-FDZD,Boeing 737-8K5,35132,18 years
TUI fly,G-FDZR,Boeing 737-8K5,35145,16 years
TUI fly,G-FDZS,Boeing 737-8K5,35147,16 years
TUI fly,G-FDZX,Boeing 737-8K5,37258,14 years
TUI fly,G-FDZY,Boeing 737-8K5,37261,14 years
TUI fly,G-FDZZ,Boeing 737-8K5,37262,14 years
TUI fly,G-TAWA,Boeing 737-8K5,37264,14 years
TUI fly,G-TAWB,Boeing 737-8K5,37242,14 years
TUI fly,G-TAWC,Boeing 737-8K5,39922,14 years
TUI fly,G-TAWD,Boeing 737-8K5,37265,14 years
TUI fly,G-TAWG,Boeing 737-8K5,37266,13 years
TUI fly,G-TAWI,Boeing 737-8K5,37267,13 years
TUI fly,G-TAWJ,Boeing 737-8K5,38108,13 years
TUI fly,G-TAWK,Boeing 737-8K5,37240,13 years
TUI fly,G-TAWM,Boeing 737-8K5,37249,12 years
TUI fly,G-TAWO,Boeing 737-8K5,37255,12 years
TUI fly,G-TAWP,Boeing 737-8K5,37257,12 years
TUI fly,G-TAWS,Boeing 737-8K5,37241,11 years
TUI fly,G-TAWU,Boeing 737-8K5,37263,11 years
TUI fly,G-TAWV,Boeing 737-8K5,41662,10 years
TUI fly,G-TAWW,Boeing 737-8K5,41663,10 years
TUI fly,G-TAWX,Boeing 737-8K5,44272,11 years
TUI fly,G-TAWY,Boeing 737-8K5,37246,13 years
TUI fly,G-TAWZ,Boeing 737-86N,32669,19 years
TUI fly,G-TUKF,Boeing 737-8AS,33605,19 years
TUI fly,G-TUKO,Boeing 737-8K5,37259,14 years
TUI fly,G-TUKR,Boeing 737-8K5,37260,14 years
TUI fly,G-TUKS,Boeing 737-8K2,29650,17 years
TUI fly,G-TUKT,Boeing 737-8JP,40867,14 years
TUI fly,G-TUKW,Boeing 737-8K5,40943,12 years
TUI fly,G-TUKX,Boeing 737-8K5,35142,17 years
TUI fly,OO-JAF,Boeing 737-8K5,35133,18 years
TUI fly,OO-JAQ,Boeing 737-8K5,35148,17 years
TUI fly,OO-JAX,Boeing 737-8K5,37238,15 years
TUI fly,OO-JEF,Boeing 737-8K5,44271,11 years
TUI fly,OO-TNB,Boeing 737-8K5,35149,16 years
TUI fly,OO-TNC,Boeing 737-8K5,35146,16 years
TUI fly,OO-TUJ,Boeing 737-8K5,39923,13 years
TUI fly,OO-TUK,Boeing 737-86J,36119,14 years
TUI fly,OO-TUV,Boeing 737-86J,36883,14 years
TUI fly,G-TUIA,Boeing 787-8 Dreamliner,34422,12 years
TUI fly,G-TUIB,Boeing 787-8 Dreamliner,34423,12 years
TUI fly,G-TUIC,Boeing 787-8 Dreamliner,34424,12 years
TUI fly,G-TUIE,Boeing 787-8 Dreamliner,37227,11 years
TUI fly,G-TUIF,Boeing 787-8 Dreamliner,36428,11 years
TUI fly,G-TUIH,Boeing 787-8 Dreamliner,37229,10 years
TUI fly,G-TUII,Boeing 787-8 Dreamliner,37230,10 years
TUI fly,OO-JDL,Boeing 787-8 Dreamliner,34425,12 years
TUI fly,PH-TFJ,Boeing 787-8 Dreamliner,36426,11 years
TUI fly,PH-TFK,Boeing 787-8 Dreamliner,36427,11 years
TUI fly,PH-TFL,Boeing 787-8 Dreamliner,37228,11 years
TUI fly,PH-TFM,Boeing 787-8 Dreamliner,36429,10 years
TUI fly,G-TUIJ,Boeing 787-9 Dreamliner,44578,9 years
TUI fly,G-TUIL,Boeing 787-9 Dreamliner,64053,7 years
TUI fly,G-TUIM,Boeing 787-9 Dreamliner,62742,7 years
TUI fly,G-TUIN,Boeing 787-9 Dreamliner,64293,6 years
TUI fly,G-TUIO,Boeing 787-9 Dreamliner,64294,6 years
TUI fly,SE-RFZ,Boeing 787-9 Dreamliner,44579,8 years
TUI fly,OO-ETA,Embraer E195-E2,19020042,5 years
TUI fly,OO-ETB,Embraer E195-E2,19020049,4 years
TUI fly,OO-ETC,Embraer E195-E2,19020053,4 years
MEA,OD-M10,Airbus A321-271NX,11558,2 years
MEA,T7-ME1,Airbus A321-271NX,09427,5 years
MEA,T7-ME2,Airbus A321-271NX,09458,5 years
MEA,T7-ME3,Airbus A321-271NX,10000,5 years
MEA,T7-ME4,Airbus A321-271NX,10068,5 years
MEA,T7-ME5,Airbus A321-271NX,10147,5 years
MEA,T7-ME6,Airbus A321-271NX,10174,5 years
MEA,T7-ME7,Airbus A321-271NX,10116,5 years
MEA,T7-ME8,Airbus A321-271NX,10221,4 years
MEA,T7-ME9,Airbus A321-271NX,10322,4 years
MEA,OD-MRL,Airbus A320-232,05000,14 years
MEA,OD-MRM,Airbus A320-232,04632,14 years
MEA,OD-MRN,Airbus A320-232,04339,15 years
MEA,OD-MRO,Airbus A320-232,04296,15 years
MEA,OD-MRR,Airbus A320-232,03837,16 years
MEA,OD-MRS,Airbus A320-232,03804,17 years
MEA,OD-MRT,Airbus A320-232,03736,17 years
MEA,T7-MRD,Airbus A320-214,05746,12 years
MEA,OD-MEA,Airbus A330-243,0984,17 years
MEA,OD-MEB,Airbus A330-243,0998,16 years
MEA,OD-MEC,Airbus A330-243,0995,16 years
MEA,OD-MEE,Airbus A330-243,1725,9 years
MEA,OD-CXJ,Embraer Legacy 500,55000037,11 years
Belavia,EW-588PD,Airbus A330-243,509,23 years
Belavia,EW-528PA,Boeing 737 MAX 8,43344,6 years
Belavia,EW-254PA,Boeing 737-3Q8,26294,32 years
Belavia,EW-366PA,Boeing 737-31S,29058,28 years
Belavia,EW-001PA,Boeing 737-8EV(BBJ2),33079,24 years
Belavia,EW-455PA,Boeing 737-8ZM,61421,9 years
Belavia,EW-456PA,Boeing 737-8ZM,61422,9 years
Belavia,EW-457PA,Boeing 737-8ZM,61423,9 years
Belavia,EW-527PA,Boeing 737-82R,40877,14 years
Belavia,EW-544PA,Boeing 737-8K5,35139,17 years
Belavia,EW-001PB,Boeing 767-32KER,33968,21 years
Belavia,EW-301PJ,Mitsubishi Challenger 850,8057,20 years
Belavia,EW-399PO,Embraer E195LR,19000667,12 years
Belavia,EW-400PO,Embraer E195LR,19000668,12 years
Belavia,EW-513PO,Embraer E195LR,19000754,7 years
Belavia,EW-514PO,Embraer E195LR,19000756,7 years
Belavia,EW-512PO,Embraer E175LR,17000721,7 years
SunExpress,LY-MLJ,Airbus A320-232,03877,16 years
SunExpress,LY-NVM,Airbus A320-232,04628,14 years
SunExpress,TC-SLA,Boeing 737 MAX 8,66934,Brand new
SunExpress,TC-SLB,Boeing 737 MAX 8,65333,Brand new
SunExpress,TC-SLC,Boeing 737 MAX 8,66936,Brand new
SunExpress,TC-SLD,Boeing 737 MAX 8,66935,Brand new
SunExpress,TC-SLE,Boeing 737 MAX 8,66938,Brand new
SunExpress,TC-SLF,Boeing 737 MAX 8,66937,Brand new
SunExpress,TC-SMA,Boeing 737 MAX 8,63603,4 years
SunExpress,TC-SMB,Boeing 737 MAX 8,63604,4 years
SunExpress,TC-SMD,Boeing 737 MAX 8,63605,4 years
SunExpress,TC-SME,Boeing 737 MAX 8,63607,4 years
SunExpress,TC-SMF,Boeing 737 MAX 8,43300,6 years
SunExpress,TC-SMI,Boeing 737 MAX 8,43566,6 years
SunExpress,TC-SMJ,Boeing 737 MAX 8,61335,2 years
SunExpress,TC-SMK,Boeing 737 MAX 8,61336,2 years
SunExpress,TC-SML,Boeing 737 MAX 8,61337,2 years
SunExpress,TC-SMN,Boeing 737 MAX 8,61338,2 years
SunExpress,TC-SMP,Boeing 737 MAX 8,61339,1 year
SunExpress,TC-SMR,Boeing 737 MAX 8,65327,Brand new
SunExpress,TC-SMS,Boeing 737 MAX 8,65328,Brand new
SunExpress,TC-SMT,Boeing 737 MAX 8,65331,Brand new
SunExpress,TC-SMU,Boeing 737 MAX 8,61806,6 years
SunExpress,TC-SMV,Boeing 737 MAX 8,42826,8 years
SunExpress,TC-SMZ,Boeing 737 MAX 8,42827,8 years
SunExpress,TC-SOI,Boeing 737 MAX 8,61200,6 years
SunExpress,TC-SOJ,Boeing 737 MAX 8,61201,6 years
SunExpress,TC-SOK,Boeing 737 MAX 8,61202,6 years
SunExpress,TC-SOL,Boeing 737 MAX 8,61203,6 years
SunExpress,TC-SOM,Boeing 737 MAX 8,61204,6 years
SunExpress,TC-SEI,Boeing 737-8HC,61170,10 years
SunExpress,TC-SEJ,Boeing 737-8HC,61171,10 years
SunExpress,TC-SEN,Boeing 737-8HC,61174,10 years
SunExpress,TC-SEO,Boeing 737-8HC,61178,9 years
SunExpress,TC-SEP,Boeing 737-8HC,61180,9 years
SunExpress,TC-SEU,Boeing 737-8HC,61181,9 years
SunExpress,TC-SEY,Boeing 737-8HC,61182,9 years
SunExpress,TC-SEZ,Boeing 737-8HC,61183,9 years
SunExpress,TC-SNN,Boeing 737-8HC,40775,15 years
SunExpress,TC-SNR,Boeing 737-8HC,40754,15 years
SunExpress,TC-SNT,Boeing 737-8HC,40755,15 years
SunExpress,TC-SNU,Boeing 737-8HC,40756,15 years
SunExpress,TC-SNV,Boeing 737-86J,28072,27 years
SunExpress,TC-SOA,Boeing 737-8HC,61184,9 years
SunExpress,TC-SOB,Boeing 737-8HC,61175,9 years
SunExpress,TC-SOC,Boeing 737-8HC,61333,8 years
SunExpress,TC-SOD,Boeing 737-8HC,61176,8 years
SunExpress,TC-SOE,Boeing 737-8HC,61177,8 years
SunExpress,TC-SOF,Boeing 737-8HC,61191,8 years
SunExpress,TC-SOG,Boeing 737-8HC,61179,8 years
SunExpress,TC-SOH,Boeing 737-8HC,61193,8 years
SunExpress,TC-SON,Boeing 737-86J,30827,21 years
SunExpress,TC-SOO,Boeing 737-8AS,33558,22 years
SunExpress,TC-SOP,Boeing 737-8AS,33562,21 years
SunExpress,TC-SOR,Boeing 737-8AS,33563,21 years
SunExpress,TC-SOV,Boeing 737-8HC,40776,15 years
SunExpress,TC-SOY,Boeing 737-8HC,40777,15 years
SunExpress,TC-SOZ,Boeing 737-8HX,29649,18 years
SunExpress,TC-SPA,Boeing 737-8HX,29684,17 years
SunExpress,TC-SPB,Boeing 737-86Q,30272,24 years
SunExpress,TC-SPC,Boeing 737-8AS,34984,14 years
SunExpress,TC-SPD,Boeing 737-8AS,34985,14 years
SunExpress,TC-SPE,Boeing 737-8HC,36530,17 years
SunExpress,TC-SPF,Boeing 737-8K5,39093,14 years
SunExpress,TC-SPH,Boeing 737-82R,38177,13 years
SunExpress,TC-SPI,Boeing 737-82R,40720,15 years
SunExpress,TC-SPJ,Boeing 737-82R,40725,14 years
SunExpress,TC-SPK,Boeing 737-86N,35646,12 years
SunExpress,TC-SPM,Boeing 737-8MA,40945,11 years
SunExpress,TC-SPN,Boeing 737-8KV,60175,7 years
SunExpress,TC-SPO,Boeing 737-8MA,40946,11 years
SunExpress,TC-SPP,Boeing 737-8MA,43662,11 years
SunExpress,TC-SPR,Boeing 737-8JP,39444,13 years
SunExpress,TC-SPS,Boeing 737-82R,40722,14 years
SunExpress,TC-SPT,Boeing 737-8U3,30144,15 years
SunExpress,TC-SPU,Boeing 737-8U3,31763,16 years
SunExpress,TC-SPV,Boeing 737-8JP,39165,15 years
SunExpress,TC-SPY,Boeing 737-8EH,35842,14 years
SunExpress,TC-SPZ,Boeing 737-8FZ,34954,18 years
SunExpress,TC-SRB,Boeing 737-8AL,39053,13 years
SunExpress,TC-SRC,Boeing 737-8JP,39006,14 years
SunExpress,TC-SRE,Boeing 737-8JP,39434,13 years
SunExpress,TC-SRF,Boeing 737-81M,44421,11 years
SunExpress,TC-SRG,Boeing 737-8JP,39435,13 years
SunExpress,TC-SUU,Boeing 737-86Q,30274,24 years
SunExpress,TC-TLI,Boeing 737-8FZ,29682,16 years
Sky Vision Airlines,SU-SKB,Airbus A320-232,02204,21 years
Sky Vision Airlines,SU-SKC,Airbus A320-232,02589,20 years
Sky Vision Airlines,SU-SKD,Airbus A320-232(P2F),02724,19 years
Sky Vision Airlines,SU-SKE,Airbus A320-232,03618,17 years
Sky Vision Airlines,SU-SKF,Airbus A321-231(P2F),02247,21 years
Sky Vision Airlines,SU-SKG,Airbus A321-231(P2F),01707,23 years
Air Algerie,7T-VJA,Airbus A330-202,1613,10 years
Air Algerie,7T-VJB,Airbus A330-202,1630,10 years
Air Algerie,7T-VJC,Airbus A330-202,1649,10 years
Air Algerie,7T-VJV,Airbus A330-202,0644,21 years
Air Algerie,7T-VJW,Airbus A330-202,0647,21 years
Air Algerie,7T-VJX,Airbus A330-202,0650,21 years
Air Algerie,7T-VJY,Airbus A330-202,0653,21 years
Air Algerie,7T-VJZ,Airbus A330-202,0667,20 years
Air Algerie,7T-VJD,Airbus A330-941,2104,Brand new
Air Algerie,7T-VJE,Airbus A330-941,2114,Brand new
Air Algerie,7T-VLA,Airbus A330-941,1844,6 years
Air Algerie,7T-VUI,ATR 72-500,0644,25 years
Air Algerie,7T-VUJ,ATR 72-500,0648,25 years
Air Algerie,7T-VUK,ATR 72-500,0652,25 years
Air Algerie,7T-VUL,ATR 72-500,0672,24 years
Air Algerie,7T-VUM,ATR 72-500,0677,24 years
Air Algerie,7T-VUN,ATR 72-500,0684,23 years
Air Algerie,7T-VUO,ATR 72-500,0901,16 years
Air Algerie,7T-VUP,ATR 72-500,0903,15 years
Air Algerie,7T-VUQ,ATR 72-500,0909,15 years
Air Algerie,7T-VUS,ATR 72-500,0913,15 years
Air Algerie,7T-VVQ,ATR 72-500,0676,24 years
Air Algerie,7T-VVR,ATR 72-500,0683,23 years
Air Algerie,7T-VUT,ATR 72-600,1223,11 years
Air Algerie,7T-VUV,ATR 72-600,1258,10 years
Air Algerie,7T-VUW,ATR 72-600,1266,10 years
Air Algerie,7T-VJQ,Boeing 737-6D6,30209,23 years
Air Algerie,7T-VJR,Boeing 737-6D6,30545,23 years
Air Algerie,7T-VJS,Boeing 737-6D6,30210,23 years
Air Algerie,7T-VJT,Boeing 737-6D6,30546,23 years
Air Algerie,7T-VJU,Boeing 737-6D6,30211,23 years
Air Algerie,7T-VKS,Boeing 737-7D6C,61340,9 years
Air Algerie,7T-VKT,Boeing 737-7D6C,61341,9 years
Air Algerie,7T-VJJ,Boeing 737-8D6(BCF),30202,25 years
Air Algerie,7T-VJK,Boeing 737-8D6,30203,25 years
Air Algerie,7T-VJL,Boeing 737-8D6,30204,25 years
Air Algerie,7T-VJM,Boeing 737-8D6,30205,25 years
Air Algerie,7T-VJN,Boeing 737-8D6,30206,25 years
Air Algerie,7T-VJO,Boeing 737-8D6,30207,24 years
Air Algerie,7T-VJP,Boeing 737-8D6,30208,24 years
Air Algerie,7T-VKA,Boeing 737-8D6,34164,20 years
Air Algerie,7T-VKB,Boeing 737-8D6,34165,20 years
Air Algerie,7T-VKC,Boeing 737-8D6,34166,20 years
Air Algerie,7T-VKD,Boeing 737-8D6,40858,15 years
Air Algerie,7T-VKE,Boeing 737-8D6,40859,15 years
Air Algerie,7T-VKF,Boeing 737-8D6,40860,15 years
Air Algerie,7T-VKG,Boeing 737-8D6,40861,14 years
Air Algerie,7T-VKH,Boeing 737-8D6,40862,14 years
Air Algerie,7T-VKI,Boeing 737-8D6,40863,14 years
Air Algerie,7T-VKJ,Boeing 737-8D6,40864,14 years
Air Algerie,7T-VKK,Boeing 737-8D6,60747,10 years
Air Algerie,7T-VKL,Boeing 737-8D6,60748,10 years
Air Algerie,7T-VKM,Boeing 737-8D6,60749,9 years
Air Algerie,7T-VKN,Boeing 737-8D6,60750,9 years
Air Algerie,7T-VKO,Boeing 737-8D6,60751,9 years
Air Algerie,7T-VKP,Boeing 737-8D6,60752,9 years
Air Algerie,7T-VKQ,Boeing 737-8D6,60753,9 years
Air Algerie,7T-VKR,Boeing 737-8D6,60754,9 years
Air Algerie,7T-VHL,Lockheed L382-51C Hercules,4886,45 years
Smartwings,OK-HEU,Airbus A320-214,01885,23 years
Smartwings,OK-IOO,Airbus A320-214,03762,17 years
Smartwings,OK-SWA,Boeing 737 MAX 8,43555,8 years
Smartwings,OK-SWB,Boeing 737 MAX 8,43556,7 years
Smartwings,OK-SWC,Boeing 737 MAX 8,43296,7 years
Smartwings,OK-SWD,Boeing 737 MAX 8,43557,7 years
Smartwings,OK-SWE,Boeing 737 MAX 8,64937,7 years
Smartwings,OK-SWF,Boeing 737 MAX 8,60133,7 years
Smartwings,OK-SWH,Boeing 737 MAX 8,62902,2 years
Smartwings,OK-SWI,Boeing 737 MAX 8,66343,2 years
Smartwings,OK-SWJ,Boeing 737 MAX 8,62909,2 years
Smartwings,OK-SWK,Boeing 737 MAX 8,62914,1 year
Smartwings,OK-SWL,Boeing 737 MAX 8,62915,1 year
Smartwings,OK-SWM,Boeing 737 MAX 8,43562,7 years
Smartwings,OK-SWN,Boeing 737 MAX 8,68122,Brand new
Smartwings,HA-LKG,Boeing 737-8CX,32362,23 years
Smartwings,OK-TSD,Boeing 737-8Q8,41795,11 years
Smartwings,OK-TSE,Boeing 737-81D,39437,12 years
Smartwings,OK-TSF,Boeing 737-8GJ,37360,17 years
Smartwings,OK-TSO,Boeing 737-8GQ,35793,18 years
Smartwings,OK-TSR,Boeing 737-82R,40875,15 years
Smartwings,OK-TSU,Boeing 737-8FZ,31717,15 years
Smartwings,OK-TVF,Boeing 737-8FH,29669,20 years
